no,ranking,bookname,authors,publisher,publication_year,isbn13,addition_symbol,vol,class_no,class_nm,bookImageURL,bookDtlUrl,loan_count
4633,4629,(크롱의 새 친구) 피노키오 ,키즈아이콘 [편],아이코닉스,2021.0,9788964136843,74810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/27813/76/cover/8964136845_1.jpg,https://data4library.kr/bookV?seq=6084701,354
4634,4629,소똥 밟은 호랑이,박민호,알라딘북스,2018.0,9788984016958,73810.0,,813.8,문학 > 한국문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/133/186/13318695.jpg?type=m1&udate=20180319,https://data4library.kr/bookV?seq=3702645,354
4635,4629,호랑이는 왜 동물원을 나왔을까? ,마르 비야르 글·그림 ;문주선 옮김,키다리,2021.0,9791157853540,77870.0,,873.0,문학 > 스페인문학 > 소설,https://image.aladin.co.kr/product/26213/17/cover/k922738282_1.jpg,https://data4library.kr/bookV?seq=5853419,354
4636,4629,별세상 목욕탕 ,글: 김리리 ;그림: 간장,기탄출판,2025.0,9791166463501,77810.0,,813.7,문학 > 한국문학 > 소설,https://shopping-phinf.pstatic.net/main_5571374/55713746969.20250709151246.jpg,https://data4library.kr/bookV?seq=7097640,354
4637,4629,엄마 오리 아기 오리 :이순옥 그림책 ,글·그림: 이순옥,사계절출판사,2023.0,9791169811316,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/31411/23/cover/k252832013_1.jpg,https://data4library.kr/bookV?seq=6666564,354
4638,4629,눈행성 ,김고은 글·그림,책읽는곰,2015.0,9791185564258,77810.0,,813.7,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/5137/77/cover/118556425x_1.jpg,https://data4library.kr/bookV?seq=2646370,354
4639,4629,"그리다가, 뭉클 :이기주 에세이 ",지은이: 이기주,터닝페이지,2024.0,9791193650110,3810.0,,818.0,문학 > 한국문학 > 르포르타주 및 기타,https://image.aladin.co.kr/product/34763/32/cover200/k442933924_1.jpg,https://data4library.kr/bookV?seq=6951925,354
4640,4640,채소 학교와 잠꾸러기 피망 ,글·그림: 나카야 미와 ;옮김: 강방화,웅진씽크빅,2018.0,9788901223223,74840.0,,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/14440/27/cover/8901222329_1.jpg,https://data4library.kr/bookV?seq=3751919,353
4641,4640,크록텔레 가족,파트리샤 베르비,함께자람(교학사),2002.0,9788909078634,73860.0,,863.0,문학 > 프랑스문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/001/611/00161191.jpg?type=m1&udate=20171214,https://data4library.kr/bookV?seq=2368487,353
4642,4640,밀키웨이로 떠나요,이정은 글;이창섭 그림,,2016.0,9788927187264,74810.0,35.0,808.9,"문학 > 문학 > 전집, 총서",,https://data4library.kr/bookV?seq=3264878,353
4643,4640,입 속의 검은 잎:기형도 시집,기형도,문학과지성사,1996.0,9788932003979,2810.0,,811.6,문학 > 한국문학 > 시,https://bookthumb-phinf.pstatic.net/cover/001/408/00140899.jpg?type=m1&udate=20150121,https://data4library.kr/bookV?seq=2137763,353
4644,4640,해님의 휴가 ,지은이: 변정원,보림출판사,2018.0,9788943311773,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/16194/69/cover/894331177x_1.jpg,https://data4library.kr/bookV?seq=3859214,353
4645,4640,이상한 하루 ,연수 글·그림,비룡소,2019.0,9788949102511,74800.0,66.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/20027/48/cover/894910251x_1.jpg,https://data4library.kr/bookV?seq=5454531,353
4646,4640,페퍼와 나 :나의 작은 딱지 이야기 ,베아트리체 알레마냐 글·그림 ;정회성 옮김,비룡소,2024.0,9788949114484,74800.0,,883.0,문학 > 이탈리아문학 > 소설,https://image.aladin.co.kr/product/35090/14/cover200/8949114488_1.jpg,https://data4library.kr/bookV?seq=6968261,353
4647,4640,테레즈 라캥 :에밀 졸라 장편소설 ,지은이: 에밀 졸라 ;옮긴이: 박이문,문학동네,2009.0,9788954607797,3860.0,,863.0,문학 > 프랑스문학 > 소설,http://image.aladin.co.kr/product/349/69/cover/8954607799_1.jpg,https://data4library.kr/bookV?seq=2287105,353
4648,4640,황석영.이충호 만화 삼국지 4 - 도약의 발판을 마련하다,"황석영 (지은이), 이충호 (그림), 김태관 (각색)",문학동네,2018.0,9788954652414,77820.0,4.0,823.5,문학 > 중국문학 > 소설,https://image.aladin.co.kr/product/16835/71/cover/8954652417_1.jpg,https://data4library.kr/bookV?seq=3913076,353
4649,4640,작약은 물속에서 더 환한데 :이승희 시집 ,지은이: 이승희,문학동네,2024.0,9791141606831,3810.0,,811.7,문학 > 한국문학 > 시,https://image.aladin.co.kr/product/34366/47/cover200/k442932003_1.jpg,https://data4library.kr/bookV?seq=6922319,353
4650,4640,노래하는 새와 뱀의 발라드 ,수잔 콜린스 지음 ;이원열 옮김,미래엔,2020.0,9791164135981,3840.0,,843.6,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/24887/91/cover/k952632373_1.jpg,https://data4library.kr/bookV?seq=5738775,353
4651,4640,자기 신뢰 :인생의 모든 답은 내 안에 있다 ,랄프 왈도 에머슨 [지음] ;이종인 옮김,현대지성,2021.0,9791166813580,3320.0,,844.0,문학 > 영미문학 > 수필,https://image.aladin.co.kr/product/26820/59/cover/k392730292_1.jpg,https://data4library.kr/bookV?seq=5953376,353
4652,4640,도그맨,대브 필키 쓰고 그림 ;노은정 옮김,위즈덤하우스,2022.0,9791168123335,74840.0,3.0,840.0,문학 > 영미문학 > 영미문학,https://image.aladin.co.kr/product/29696/65/cover/k932838798_1.jpg,https://data4library.kr/bookV?seq=6491312,353
4653,4640,오백 년째 열다섯 :김혜정 장편소설,글: 김혜정 ;일러스트: 조현아,위즈덤하우스,2023.0,9791171713769,43810.0,4.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/36158/60/cover200/k042038784_1.jpg,https://data4library.kr/bookV?seq=7039190,353
4654,4640,해골이 딸꾹 딸꾹 ,마저리 카일러 글 ;홍연미 옮김,길벗스쿨,2018.0,9791188991440,77840.0,,843.0,문학 > 영미문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/139/110/13911012.jpg?type=m1&udate=20180814,https://data4library.kr/bookV?seq=3870055,353
4655,4640,무지개 똥 ,김영미 글 ;혜경 그림,에이치제이스마트에듀,2022.0,9791191494150,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/30745/63/cover/k732830359_1.jpg,https://data4library.kr/bookV?seq=6621937,353
4656,4640,원더 ,R.J. 팔라시오 지음 ;천미나 옮김,책콩,2017.0,9791196254803,3840.0,,843.6,문학 > 영미문학 > 소설,http://image.aladin.co.kr/product/12422/2/cover/k832532171_1.jpg,https://data4library.kr/bookV?seq=3677016,353
4657,4657,까만 크레파스와 하얀 꼬마 크레파스 ,글·그림: 나카야 미와 ;옮김: 강방화,웅진씽크빅,2018.0,9788901225937,74800.0,186.0,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/16452/59/cover/890122593x_1.jpg,https://data4library.kr/bookV?seq=3871904,352
4658,4657,책 도둑 토끼 ,에밀리 맥켄지 글·그림 ;김소연 옮김,김영사,2015.0,9788934968788,73840.0,,843.0,문학 > 영미문학 > 소설,http://image.aladin.co.kr/product/5021/15/cover/8934968788_1.jpg,https://data4library.kr/bookV?seq=2615292,352
4659,4657,심심해 심심해 ,요시타케 신스케 글·그림 ;고향옥 옮김,김영사,2017.0,9788934978688,77830.0,17.0,833.6,문학 > 일본문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/125/006/12500695.jpg?type=m1&udate=20180515,https://data4library.kr/bookV?seq=3542361,352
4660,4657,내가 해 볼래요! ,와타나베 유코 글·그림 ;오선이 옮김,김영사,2018.0,9788934980674,77830.0,,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/15272/25/cover/8934980672_1.jpg,https://data4library.kr/bookV?seq=3789540,352
4661,4657,아이 틴더 유 :정대건 소설 ,지은이: 정대건,자음과모음,2021.0,9788954447485,4810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/27661/85/cover/8954447481_1.jpg,https://data4library.kr/bookV?seq=6064580,352
4662,4657,어떡하지?! 고양이 :이주희그림책 ,지은이: 이주희,문학동네,2021.0,9788954676427,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/25975/79/cover/8954676421_1.jpg,https://data4library.kr/bookV?seq=5847463,352
4663,4657,파운데이션 ,지은이: 아이작 아시모프 ;옮긴이: 김옥수,황금가지,2013.0,9788960177567,4840.0,1.0,843.5,문학 > 영미문학 > 소설,http://image.aladin.co.kr/product/3203/46/cover/8960177563_2.jpg,https://data4library.kr/bookV?seq=2604860,352
4664,4657,고구려 :김진명 역사소설,지은이: 김진명,새움출판사,2011.0,9788993964264,3810.0,1.0,813.62,문학 > 한국문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/064/679/06467903.jpg?type=m1&udate=20120405,https://data4library.kr/bookV?seq=2371840,352
4665,4657,그 개와 혁명 :2025년 제48회 이상문학상 작품집 ,"지은이: 예소연,최민우",다산북스,2025.0,9791130664118,3810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/35832/83/cover200/k172037765_1.jpg,https://data4library.kr/bookV?seq=7015564,352
4666,4657,버스를 타요 ,구도 노리코 글·그림 ;윤수정 옮김,책읽는곰,2018.0,9791158360672,77830.0,,833.6,문학 > 일본문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/134/652/13465296.jpg?type=m1&udate=20180619,https://data4library.kr/bookV?seq=3734373,352
4667,4657,싸움말개 :박민주 그림책 ,박민주,책읽는곰,2020.0,9791158361761,77810.0,65.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/23799/22/cover/k272639084_1.jpg,https://data4library.kr/bookV?seq=5654722,352
4668,4657,내 안에는 뭐가 있을까? ,홍성례 글·그림,노란돼지,2024.0,9791159954320,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/34669/61/cover200/k852933891_1.jpg,https://data4library.kr/bookV?seq=6949475,352
4669,4657,왼손에게 :한지원 그림책 ,지은이: 한지원,사계절(사계절출판사),2022.0,9791160949636,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/30068/16/cover/k332839662_1.jpg,https://data4library.kr/bookV?seq=6554216,352
4670,4657,구마구마 왕국의 방귀 공주 ,민재회 글·그림,북극곰,2024.0,9791165883898,74800.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/34559/16/cover200/k272933269_1.jpg,https://data4library.kr/bookV?seq=6938548,352
4671,4657,(버섯도리) 버섯벤저스,원작: 버섯도리 ;그림: 윤현우,학산문화사,2022.0,9791169275958,74810.0,2.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/31402/71/cover/k562832207_1.jpg,https://data4library.kr/bookV?seq=6668416,352
4672,4657,랜덤 가족 :당신을 위한 가족 구독 서비스 ,글: 제성은 ;그림: 조승연,킨더랜드,2024.0,9791170820406,73810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/33578/98/cover/k312939396_1.jpg,https://data4library.kr/bookV?seq=6841999,352
4673,4657,찰칵! 얼굴이 바뀌는 셀프 사진관 ,김리하 글 ;민그림 그림,크레용하우스,2024.0,9791171210480,74810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/33487/14/cover/k012938257_1.jpg,https://data4library.kr/bookV?seq=6836910,352
4674,4657,저 이승의 선지자 =김보영 소설 /The prophet of mundanity ,지은이: 김보영,아작,2017.0,9791187206545,3810.0,,813.7,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/11133/92/cover/k972531882_1.jpg,https://data4library.kr/bookV?seq=3450587,352
4675,4657,가슴이 뻥 뚫린 아이 :이주안 그림책 ,지은이: 이주안,봄볕,2023.0,9791190704960,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/31538/96/cover/k592832545_1.jpg,https://data4library.kr/bookV?seq=6681585,352
4676,4657,멀쩡한 어른 되긴 글렀군 :내 일상에 브레이크를 거는 짱구의 삐딱한 인생 기술 ,최고운 지음,위즈덤하우스,2020.0,9791190908573,3810.0,,818.0,문학 > 한국문학 > 르포르타주 및 기타,https://image.aladin.co.kr/product/25004/46/cover/k322632615_1.jpg,https://data4library.kr/bookV?seq=5746054,352
4677,4657,낙엽 다이빙 :강은옥 그림책 ,글·그림: 강은옥,위즈덤하우스,2023.0,9791192655444,77810.0,68.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32585/20/cover/k292935344_1.jpg,https://data4library.kr/bookV?seq=6771630,352
4678,4657,오래 보고 싶었다 :나태주·다홍 만화시집 ,글: 나태주 ;그림: 다홍,더블북,2023.0,9791193153093,3810.0,,811.62,문학 > 한국문학 > 시,https://image.aladin.co.kr/product/32535/12/cover/k282935124_1.jpg,https://data4library.kr/bookV?seq=6768002,352
4679,4657,아이가 없는 집 ,지은이: 알렉스 안도릴 ;옮긴이: 유혜인,필름,2024.0,9791193262184,3850.0,1.0,859.7,문학 > 독일문학 > 기타 게르만 문학,https://image.aladin.co.kr/product/34117/59/cover200/k962931994_1.jpg,https://data4library.kr/bookV?seq=6890223,352
4680,4657,우징이가 돌아왔다! ,글/그림: 김호남,센트럴라이즈드,2024.0,9791197056154,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/34180/38/cover200/k312931216_1.jpg,https://data4library.kr/bookV?seq=6894492,352
4681,4681,우리는 친구 ,글·그림: 앤서니 브라운 ;옮김: 장미란,웅진씽크빅,2008.0,9788901074405,77840.0,,843.0,문학 > 영미문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/045/298/04529875.jpg?type=m1&udate=20180705,https://data4library.kr/bookV?seq=2374049,351
4682,4681,불씨 꺼뜨린 며느리 ,글: 정진 ;그림: 김은희,그레이트kids(그레이트키즈),2016.0,9788927186083,74810.0,33.0,813.5,문학 > 한국문학 > 소설,,https://data4library.kr/bookV?seq=3141238,351
4683,4681,길 잃은 무지개 물고기,마르쿠스 피스터 글·그림;조경수 옮김,시공사,2005.0,9788952742490,77890.0,,853.0,문학 > 독일문학 > 소설,http://image.aladin.co.kr/product/57/26/cover/8952742494_2.jpg,https://data4library.kr/bookV?seq=880643,351
4684,4681,수상한 친구 집 ,박현숙 글 ;장서영 그림,북멘토,2016.0,9788963191935,73810.0,,813.7,문학 > 한국문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/112/425/11242563.jpg?type=m1&udate=20170225,https://data4library.kr/bookV?seq=3386067,351
4685,4681,나비의 모험 ,김보통 만화,보리,2020.0,9791163140993,77810.0,1.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/22272/7/cover/k882636921_1.jpg,https://data4library.kr/bookV?seq=5568299,351
4686,4681,콧물 눈물 ,채인선 글 ;박서현 그림,한림출판사,2023.0,9791192697451,77810.0,,813.6,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32058/21/cover/k922834794_1.jpg,https://data4library.kr/bookV?seq=6731645,351
4687,4681,남에게 좋은 사람보다 나에게 좋은 사람 ,조원희 지음,필름,2023.0,9791193262061,3810.0,,818.0,문학 > 한국문학 > 르포르타주 및 기타,https://image.aladin.co.kr/product/32899/71/cover/k192936625_1.jpg,https://data4library.kr/bookV?seq=6793665,351
4688,4688,여섯 살 친구 :루치루치 그림책 ,지은이: 루치루치,국민서관,2022.0,9788911129515,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/30390/91/cover/8911129518_1.jpg,https://data4library.kr/bookV?seq=6580294,350
4689,4688,사랑 밖의 모든 말들 :김금희 산문 ,지은이: 김금희,문학동네,2020.0,9788954671491,3810.0,,814.7,문학 > 한국문학 > 수필,https://image.aladin.co.kr/product/23776/45/cover/8954671497_1.jpg,https://data4library.kr/bookV?seq=5652914,350
4690,4688,여름을 한 입 베어 물었더니 :이꽃님 장편소설 ,글쓴이: 이꽃님,문학동네,2023.0,9788954694575,3810.0,66.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32294/5/cover/8954694578_1.jpg,https://data4library.kr/bookV?seq=6749899,350
4691,4688,"나의 영웅, 대디맨 ",미야니시 타츠야 글·그림 ;송소영 옮김,달리,2015.0,9788959982912,77830.0,,833.6,문학 > 일본문학 > 소설,http://image.aladin.co.kr/product/6306/14/cover/8959982911_1.jpg,https://data4library.kr/bookV?seq=2647547,350
4692,4688,이상한 나라의 흰 토끼 부인 ,질 바슐레 글·그림 ;나선희 옮김,책빛,2024.0,9788962194746,74860.0,,863.0,문학 > 프랑스문학 > 소설,https://image.aladin.co.kr/product/34967/78/cover200/8962194740_1.jpg,https://data4library.kr/bookV?seq=6960341,350
4693,4688,슈퍼 독 개꾸쟁,정용환 글·그림,고릴라박스,,9788965483847,74810.0,1.0,813.7,문학 > 한국문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/138/775/13877566.jpg?type=m1&udate=20180809,https://data4library.kr/bookV?seq=3866364,350
4694,4688,수영장에 간 아빠 ,유진 글·그림,한림출판사,2018.0,9788970944340,77810.0,,813.7,문학 > 한국문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/147/916/14791614.jpg?type=m1&udate=20200305,https://data4library.kr/bookV?seq=3625015,350
4695,4688,신기한 독 ,홍영우 글 그림,보리,2010.0,9788984286320,77810.0,3.0,813.5,문학 > 한국문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/063/821/06382184.jpg?type=m1&udate=20170316,https://data4library.kr/bookV?seq=2375346,350
4696,4688,루미너스 오늘부터 데뷔합니다,김영주 글 ;하티 그림,다산북스,2024.0,9791130651026,74810.0,1.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/33626/5/cover/k362939212_1.jpg,https://data4library.kr/bookV?seq=6846760,350
4697,4688,(타키·포오의) 이세계 여행사,원작: 캐릭온TV ;그림: 이지운,대원키즈,2023.0,9791142315459,77810.0,9.0,810.0,문학 > 한국문학 > 한국문학,https://image.aladin.co.kr/product/36135/12/cover200/k642038578_1.jpg,https://data4library.kr/bookV?seq=7037745,350
4698,4688,웃어요 ,글·그림: 채상우,키다리,2021.0,9791157855247,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/28085/77/cover/k962734849_1.jpg,https://data4library.kr/bookV?seq=6314448,350
4699,4688,"소피가 속상하면, 너무너무 속상하면 ",몰리 뱅 글·그림 ;박수현 옮김,책읽는곰,2015.0,9791158360191,77840.0,,843.0,문학 > 영미문학 > 소설,http://image.aladin.co.kr/product/7211/95/cover/k172434593_1.jpg,https://data4library.kr/bookV?seq=3113598,350
4700,4688,들개왕 :곽영미 장편동화 ,지은이: 곽영미 ;그린이: 해랑,책읽는곰,2024.0,9791158364946,74810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/35005/8/cover200/k672934888_1.jpg,https://data4library.kr/bookV?seq=6963757,350
4701,4688,고양이 형사 냥덕구씨 :신나는 추리게임 스토리북 ,가와다 쿠니코 글·그림 ;김정화 옮김,위즈덤하우스,2021.0,9791191425895,73800.0,,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/26948/75/cover/k342730810_1.jpg,https://data4library.kr/bookV?seq=5962211,350
4702,4688,후회의 이불킥 ,글: 백혜영 ;그림: 이주희,잇츠북어린이,2022.0,9791192182179,74810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/29282/86/cover/k522837907_1.jpg,https://data4library.kr/bookV?seq=6446546,350
4703,4688,괜찮지 않은데 괜찮은 척했다 ,글배우 지음,강한별 출판사,2020.0,9791196797744,3810.0,,818.0,문학 > 한국문학 > 르포르타주 및 기타,https://image.aladin.co.kr/product/24741/14/cover/k532631612_1.jpg,https://data4library.kr/bookV?seq=5729212,350
4704,4688,서촌의 기억 :안채윤 장편소설 ,지은이: 안채윤,안김,2022.0,9791197760921,3810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/29646/62/cover/k822838679_1.jpg,https://data4library.kr/bookV?seq=6485487,350
4705,4705,까만 크레파스,나카야 미와 글·그림;김난주 옮김,웅진닷컴,2002.0,9788901036373,74800.0,4.0,833.6,문학 > 일본문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/001/701/00170135.jpg?type=m1&udate=20180410,https://data4library.kr/bookV?seq=2391465,349
4706,4705,노란 양동이,모리야마 미야코 지음;양선하 옮김,현암사,2000.0,9788932306520,73830.0,,833.0,문학 > 일본문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/001/724/00172496.jpg?type=m1&udate=20180330,https://data4library.kr/bookV?seq=1700038,349
4707,4705,그림으로 보는 삼국지 :중국 역사와 함께 읽는 처음 삼국지,글: 스카이엠 ;송진욱,계림북스,2017.0,9788953331921,74820.0,1.0,823.5,문학 > 중국문학 > 소설,http://image.aladin.co.kr/product/11755/69/cover/8953331927_1.jpg,https://data4library.kr/bookV?seq=2771187,349
4708,4705,새의 선물 :은희경 장편소설 ,지은이: 은희경,문학동네,2014.0,9788954623377,4810.0,,813.62,문학 > 한국문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/074/100/07410072.jpg?type=m1&udate=20180526,https://data4library.kr/bookV?seq=2666971,349
4709,4705,청소의 발견 ,박규빈 글·그림,다림,2019.0,9788961771962,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/19313/89/cover/8961771965_1.jpg,https://data4library.kr/bookV?seq=5413781,349
4710,4705,판다 요정과 프라이팬 판다 ,글·그림: 시바타 게이코 ;김보나,북뱅크,2025.0,9788966352241,74830.0,,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/36321/7/cover200/8966352243_1.jpg,https://data4library.kr/bookV?seq=7056158,349
4711,4705,"소피가 화나면, 정말 정말 화나면 ",몰리 뱅 글·그림 ;박수현 옮김,책읽는곰,2013.0,9788993242935,77840.0,22.0,843.0,문학 > 영미문학 > 소설,http://image.aladin.co.kr/product/3353/8/cover/8993242933_1.jpg,https://data4library.kr/bookV?seq=2605200,349
4712,4705,한밤중에 강남귀신 ,김지연 쓰고 그림,키다리,2018.0,9791157852048,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/15620/81/cover/k092533833_1.jpg,https://data4library.kr/bookV?seq=3834445,349
4713,4705,산타 할아버지의 첫 크리스마스 ,맥 바넷 글 ;김지은 옮김,책읽는곰,2024.0,9791158364953,77840.0,80.0,843.0,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/35065/60/cover200/k942934290_1.jpg,https://data4library.kr/bookV?seq=6965601,349
4714,4705,빵 고르듯 살고 싶다 :오늘의 '쁘띠 행복'을 위해 ,임진아 지음,휴머니스트출판그룹,2018.0,9791160801392,3810.0,,818.0,문학 > 한국문학 > 르포르타주 및 기타,https://image.aladin.co.kr/product/15153/25/cover/k232533466_2.jpg,https://data4library.kr/bookV?seq=3778449,349
4715,4705,개의 설계사 :단요 장편소설 ,지은이: 단요,아작,2023.0,9791166687372,3810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/31862/9/cover/k592833420_1.jpg,https://data4library.kr/bookV?seq=6707461,349
4716,4705,고민을 들어줘 닥터 별냥,이지음 글 ;문채빈 그림,꿈터,2023.0,9791167391384,74810.0,4.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/36101/7/cover200/k022038068_1.jpg,https://data4library.kr/bookV?seq=7035396,349
4717,4705,뽀뽀는 무슨 색일까? ,로시오 보니야 지음 ;신유나 옮김,옐로스톤,2016.0,9791187079057,73870.0,,873.0,문학 > 스페인문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/112/628/11262811.jpg?type=m1&udate=20161124,https://data4library.kr/bookV?seq=3388600,349
4718,4705,2018 김유정문학상 :제12회 수상 작품집 ,"지은이: 한강,정지돈",은행나무,2018.0,9791188810666,3810.0,2018.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/17071/77/cover/k702534887_1.jpg,https://data4library.kr/bookV?seq=5220759,349
4719,4705,액스 ,도널드 E. 웨스트레이크 지음 ;최필원 지음,오픈하우스,2025.0,9791192385365,4800.0,,843.5,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/37077/48/cover200/k712030951_1.jpg,https://data4library.kr/bookV?seq=7144134,349
4720,4705,이윽고 언어가 사라졌다 :최이아 소설집 ,지은이: 최이아,허블,2024.0,9791193078310,3810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/34976/61/cover200/k552934770_1.jpg,https://data4library.kr/bookV?seq=6961156,349
4721,4705,토마토마토마토 ,송은주 글 ;모로 그림,한솔수북,2024.0,9791193494356,74810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/33525/90/cover/k712939374_1.jpg,https://data4library.kr/bookV?seq=6838891,349
4722,4705,바다탐험대 옥토넛 ,원작: 메오미,블루마린,2020.0,9791196814427,74840.0,1.0,843.0,문학 > 영미문학 > 소설,,https://data4library.kr/bookV?seq=5586575,349
4723,4723,내 마음을 보여 줄까? ,글·그림: 윤진현,웅진씽크빅,2010.0,9788901106465,74810.0,,813.7,문학 > 한국문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/062/562/06256238.jpg?type=m1&udate=20150718,https://data4library.kr/bookV?seq=1054726,348
4724,4723,기억 :베르나르 베르베르 장편소설 ,지은이: 베르나르 베르베르 ;옮긴이: 전미연,열린책들,2020.0,9788932920344,4860.0,2.0,863.0,문학 > 프랑스문학 > 소설,https://image.aladin.co.kr/product/24043/69/cover/8932920346_1.jpg,https://data4library.kr/bookV?seq=5668048,348
4725,4723,엄마 사용법 :김성진 동화 ,지은이: 김성진 ;그린이: 김중석,창비,2012.0,9788936451332,73810.0,33.0,813.7,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/1594/48/cover/8936451332_3.jpg,https://data4library.kr/bookV?seq=1844723,348
4726,4723,"으악, 도깨비다!",손정원 글;유애로 그림,느림보,2002.0,9788987504568,77810.0,1.0,813.6,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/37/97/cover/8987504565_1.jpg,https://data4library.kr/bookV?seq=186825,348
4727,4723,숲속 사진관에 온 편지 ,글·그림: 이시원,고래뱃속,2020.0,9788992505147,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/22979/48/cover/8992505140_1.jpg,https://data4library.kr/bookV?seq=5588950,348
4728,4723,눈 떠 보니 슈퍼히어로,글: 이승민 ;그림: 나오미양,다산북스,2022.0,9791130697017,74810.0,2.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/31056/38/cover/k912831423_1.jpg,https://data4library.kr/bookV?seq=6639144,348
4729,4723,감기 걸린 눈사람 ,모린 라이트 글 ;노은정 옮김,제제의숲,2020.0,9791158731885,77840.0,,843.0,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/25539/18/cover/k732633321_1.jpg,https://data4library.kr/bookV?seq=5800071,348
4730,4723,윔피 키드,제프 키니 글·그림 ;지혜연 옮김,미래엔,2016.0,9791168410480,74840.0,16.0,843.0,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/28547/85/cover/k142835943_1.jpg,https://data4library.kr/bookV?seq=6367165,348
4731,4723,"셜록 홈스, 범인을 찾아라!",아서 코난 도일 원작 ;최우빈 그림,Mirae N 아이세움,2022.0,9791168415287,74840.0,4.0,843.0,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/31631/2/cover/k842833877_1.jpg,https://data4library.kr/bookV?seq=6690083,348
